NAME,TYPE,RESOURCE GROUP,LOCATION,SUBSCRIPTION,,LMCOST
fftch-income-actuals-loadtest (fadhsqlserverdev/fftch-income-actuals-loadtest),SQL database,fa-dev-data,Central US,Dataapp Dev/Test,,40
fireapps,Container registry,Cashapp-docker,West Central US,Cashapp Dev/Test,,40
fireappsdocker,Container registry,dockerregistry,West US 2,Cashapp Dev/Test,,40
fireappsdocker,Storage account,Cashapp-docker,West Central US,Cashapp Dev/Test,,40
forecast analysis-fa-Cashapp-hf,Availability test,fa-Cashapp-hf-tests,West US 2,Cashapp Dev/Test,,10
forecast-analysis-fa-Cashapp-qa,Availability test,fa-Cashapp-qa-tests,West US 2,Cashapp Dev/Test,,49.47
forecast-analysis-info-fa-Cashapp-qa,Availability test,fa-Cashapp-qa-tests,West US 2,Cashapp Dev/Test,,49.47
forecast-analysis-info-sf-logging-dev,Availability test,fa-Cashapp-dev-tests,West US 2,Cashapp Dev/Test,,49.47
forecast-analysis-info-sf-logging-uat,Availability test,fa-Cashapp-uat-tests,West US 2,Cashapp Dev/Test,,49.47
forecast-analysis-sf-logging-dev,Availability test,fa-Cashapp-dev-tests,West US 2,Cashapp Dev/Test,,49.47
forecast-analysis-uat-sf-logging-uat,Availability test,fa-Cashapp-uat-tests,West US 2,Cashapp Dev/Test,,49.47
forecast-app-sf-logging-dev,Availability test,fa-Cashapp-dev-tests,West US 2,Cashapp Dev/Test,,99.95
forecast-app-uat-sf-logging-uat,Availability test,fa-Cashapp-uat-tests,West US 2,Cashapp Dev/Test,,49.47
forecast-data-app-sf-logging-dev,Availability test,fa-Cashapp-dev-tests,West US 2,Cashapp Dev/Test,,49.47
forecast-data-fa-Cashapp-qa,Availability test,fa-Cashapp-qa-tests,West US 2,Cashapp Dev/Test,,49.47
forecast-data-info-fa-Cashapp-qa,Availability test,fa-Cashapp-qa-tests,West US 2,Cashapp Dev/Test,,135.15
forecast-data-info-sf-logging-dev,Availability test,fa-Cashapp-dev-tests,West US 2,Cashapp Dev/Test,,138
forecast-data-info-uat-sf-logging-uat,Availability test,fa-Cashapp-uat-tests,West US 2,Cashapp Dev/Test,,99
forecast-data-uat-sf-logging-uat,Availability test,fa-Cashapp-uat-tests,West US 2,Cashapp Dev/Test,,135.15
forecast-fa-Cashapp-hf,Availability test,fa-Cashapp-hf-tests,West US 2,Cashapp Dev/Test,,55
forecast-fa-Cashapp-qa,Availability test,fa-Cashapp-qa-tests,West US 2,Cashapp Dev/Test,,5
forecast-info-fa-Cashapp-qa,Availability test,fa-Cashapp-qa-tests,West US 2,Cashapp Dev/Test,,5
forecast-info-sf-logging-dev,Availability test,fa-Cashapp-dev-tests,West US 2,Cashapp Dev/Test,,5
forecast-info-uat-sf-logging-uat,Availability test,fa-Cashapp-uat-tests,West US 2,Cashapp Dev/Test,,5
function712c7a62a9fa,Storage account,Cashapp-ase,West US,Cashapp Dev/Test,,5
gateway-app-sf-logging-dev,Availability test,fa-Cashapp-dev-tests,West US 2,Cashapp Dev/Test,,5
gateway-app-uat-sf-logging-uat,Availability test,fa-Cashapp-uat-tests,West US 2,Cashapp Dev/Test,,5
gateway-fa-Cashapp-hf,Availability test,fa-Cashapp-hf-tests,West US 2,Cashapp Dev/Test,,50
gateway-fa-Cashapp-qa,Availability test,fa-Cashapp-qa-tests,West US 2,Cashapp Dev/Test,,50
gmail,API Connection,fa-dev-infrastructure,Central US,Dataapp Dev/Test,,50
gmail-1,API Connection,fa-dev-infrastructure,Central US,Dataapp Dev/Test,,50
gstevens8A041174-01D4-468A-93CF-B22E0620509A,Network Interface,devops-images,West US 2,Cashapp Dev/Test,,225
gstevens8CFA0572-43CD-4AE4-BF37-9EDD1C613130,Virtual network,devops-images,West US 2,Cashapp Dev/Test,,0
gstevensBAAE2470-A98C-4875-8883-C57C7F2DF68C,Public IP address,devops-images,West US 2,Cashapp Dev/Test,,15
hedge-app-sf-logging-dev,Availability test,fa-Cashapp-dev-tests,West US 2,Cashapp Dev/Test,,0
hedge-app-uat-sf-logging-uat,Availability test,fa-Cashapp-uat-tests,West US 2,Cashapp Dev/Test,,0
hedge-fa-Cashapp-hf,Availability test,fa-Cashapp-hf-tests,West US 2,Cashapp Dev/Test,,0
hedge-fa-Cashapp-qa,Availability test,fa-Cashapp-qa-tests,West US 2,Cashapp Dev/Test,,0
hedge-info-fa-Cashapp-qa,Availability test,fa-Cashapp-qa-tests,West US 2,Cashapp Dev/Test,,20
hedge-info-sf-logging-dev,Availability test,fa-Cashapp-dev-tests,West US 2,Cashapp Dev/Test,,20
hedge-info-uat-sf-logging-uat,Availability test,fa-Cashapp-uat-tests,West US 2,Cashapp Dev/Test,,20
HubDevTest-ip,Public IP address,Company1hubrandd,West US,Dataapp Dev/Test,,20
HubDevTest-nsg,Network security group,Company1hubrandd,West US,Dataapp Dev/Test,,20
hubdevtest738,Network Interface,Company1hubrandd,West US,Dataapp Dev/Test,,20
HubDevTest_OsDisk_1_7cd8df0226b04b8798ed69075c8cb132,Disk,Company1hubrandd,West US,Dataapp Dev/Test,,20
inbound api v2-usdt-Dataapp-csdev-tests-centralus-appi,Availability test,usdt-Dataapp-csdev-tests-centralus-rg-001,Central US,Dataapp Dev/Test,,44
inbound-api-swagger-fa-dev-apis,Availability test,fa-dev-api,South Central US,Dataapp Dev/Test,,23
inbound-api-swagger-fa-qa-apis,Availability test,fa-qa-test,West US 2,Dataapp Dev/Test,,23
ingestion engine core-usdt-Dataapp-csdev-tests-centralus-appi,Availability test,usdt-Dataapp-csdev-tests-centralus-rg-001,Central US,Dataapp Dev/Test,,0
ingestion-api-swagger-fa-dev-apis,Availability test,fa-dev-api,South Central US,Dataapp Dev/Test,,0
ingestion-api-swagger-fa-qa-apis,Availability test,fa-qa-test,West US 2,Dataapp Dev/Test,,0
ingress-csdev-sftp-pip-001,Public IP address,usdt-Dataapp-csdev-sftp-centralus-rg-001,Central US,Dataapp Dev/Test,,0
ingress-qa-sftp-pip-001,Public IP address,fa-qa-sftp-rg-001,Central US,Dataapp Dev/Test,,0
ingress-test-sftp-pip-001,Public IP address,usdt-Dataapp-test-sftp-centralus-rg-001,Central US,Dataapp Dev/Test,,0
ismsstorage,Storage account,isms-resources,West US,Cashapp Dev/Test,,0
kapp-int-dev,Virtual machine,kapp-integration-dev,West US 2,Cashapp Dev/Test,,0
kapp-int-dev-gwy-ip,Public IP address,kapp-integration-dev,West US 2,Cashapp Dev/Test,,0
kapp-int-dev-ip,Public IP address,kapp-integration-dev,West US 2,Cashapp Dev/Test,,0
kapp-int-dev-nsg,Network security group,kapp-integration-dev,West US 2,Cashapp Dev/Test,,0
kapp-int-dev80,Network Interface,kapp-integration-dev,West US 2,Cashapp Dev/Test,,33
kapp-int-dev_OsDisk_1_f75dc92cadc24e25a8aa1eb786023bc0,Disk,kapp-integration-dev,West US 2,Cashapp Dev/Test,,55
kapp-int-qa,Virtual machine,kapp-integration-qa,West US 2,Cashapp Dev/Test,,0
kapp-int-qa-gwy-ip,Public IP address,kapp-integration-qa,West US 2,Cashapp Dev/Test,,0
kapp-int-qa-ip,Public IP address,kapp-integration-qa,West US 2,Cashapp Dev/Test,,20
kapp-int-qa-nsg,Network security group,kapp-integration-qa,West US 2,Cashapp Dev/Test,,0
kapp-int-qa80,Network Interface,kapp-integration-qa,West US 2,Cashapp Dev/Test,,0
kapp-int-qa_disk1_075bcb8522b04d9cb903682a6957679c,Disk,kapp-integration-qa,West US 2,Cashapp Dev/Test,,0
kapp-integration-dev-vnet,Virtual network,kapp-integration-dev,West US 2,Cashapp Dev/Test,,111
kapp-integration-dev-vnet-identity,Managed Identity,kapp-integration-dev,West US 2,Cashapp Dev/Test,,67
kapp-integration-qa-vnet,Virtual network,kapp-integration-qa,West US 2,Cashapp Dev/Test,,23
kapp-integration-qa-vnet-identity,Managed Identity,kapp-integration-qa,West US 2,Cashapp Dev/Test,,35
kappintegrationdevdiag,Storage account,kapp-integration-dev,West US 2,Cashapp Dev/Test,,66
kappintegrationqadiag,Storage account,kapp-integration-qa,West US 2,Cashapp Dev/Test,,40
keyvault,API Connection,fa-dev-logic,Central US,Dataapp Dev/Test,,40
keyvault,API Connection,fa-qa-logic,Central US,Dataapp Dev/Test,,40
keyvault,API Connection,fa-uat-logic,Central US,Dataapp Dev/Test,,40
keyvault,API Connection,usdt-Dataapp-csdev-logic-centralus-rg-001,Central US,Dataapp Dev/Test,,40
kubernetes,Load balancer,mc_usdt-aks-devops-centralus-rg-01_usdt-aks-devops-clstr-01_centralus,Central US,DevOps Dev/Test,,40
ky-cnx-dummy,Logic App (Standard),Company1-cnx-erptk,West US,Dataapp Dev/Test,,40
ky-cnx-dummy,Application Insights,Company1-cnx-erptk,West US,Dataapp Dev/Test,,40
ky-dy-payment-status-update,Logic app,fa-dev-infrastructure,West US,Dataapp Dev/Test,,40
ky-hilton-hedge-in,Logic app,ky-hilton-wf,Central US,Dataapp Dev/Test,,40
ky-hilton-rates-in,Logic app,ky-hilton-wf,Central US,Dataapp Dev/Test,,40
kydev-ddda8104,Virtual network,kydev,West US,Dynamics Dev/Test,,10
kydev-networksecuritygroup,Network security group,kydev,West US,Dynamics Dev/Test,,49.47
kydev9a97100216a31966,Storage account,kydev,West US,Dynamics Dev/Test,,49.47
kydevdev,Public IP address,kydev,West US,Dynamics Dev/Test,,49.47
kygold-193152b6,Virtual network,kygold,West US,Dynamics Dev/Test,,49.47
kygold-networksecuritygroup,Network security group,kygold,West US,Dynamics Dev/Test,,49.47
kygold94d404ec956b002f,Storage account,kygold,West US,Dynamics Dev/Test,,49.47
kygolddemo,Public IP address,kygold,West US,Dynamics Dev/Test,,99.95
kyr-Cashapp-qa-nsg,Network security group,kyr-Cashapp-qa,West US 2,Cashapp Dev/Test,,49.47
kyr-dev-api-vault,Key vault,kyr-api-dev,West US 2,Dataapp Dev/Test,,49.47
kyr-devops,Function App,devops,West US 2,Cashapp Dev/Test,,49.47
kyr-devops,Application Insights,devops,West US 2,Cashapp Dev/Test,,135.15
kyr-devops-law,Log Analytics workspace,devops,West US,Cashapp Dev/Test,,138
kyr-gateway-qa,Public IP address,usdt-Cashapp-qa-centralus-rg-001,West US 2,Cashapp Dev/Test,,99
kyrCashappuatsqlstorage,Storage account,kyr-Cashapp-uat,West US 2,Cashapp Dev/Test,,135.15
Company1-buddybot,Cognitive Service,ca-dev,Global,Cashapp Dev/Test,,55
Company1-cnx-cashmgmt-test,Logic app,Company1-cnx-dynamics,West US,Dataapp Dev/Test,,5
Company1-cnx-context,Logic app,Company1-cnx-dynamics,West US,Dataapp Dev/Test,,5
Company1-cnx-context-service,API Connection,Company1-cnx-dynamics,West US,Dataapp Dev/Test,,5
Company1-cnx-context-service,API Connection,Company1-cnx-erp-sap,West US,Dataapp Dev/Test,,5
Company1-cnx-context-service,API Connection,Company1-cnx-erp-toolkit,West US,Dataapp Dev/Test,,5
Company1-cnx-context-service,Logic apps custom connector,Company1-cnx-erp-toolkit,West US,Dataapp Dev/Test,,5
Company1-cnx-context-service-1,API Connection,Company1-cnx-erp-sap,West US,Dataapp Dev/Test,,5
Company1-cnx-customer-metadata,Logic app,Company1-cnx-dynamics,West US,Dataapp Dev/Test,,50
Company1-cnx-d365-Cashapp,Logic app,Company1-cnx-dynamics,West US,Dataapp Dev/Test,,50
Company1-cnx-d365-fx-extract,Logic app,Company1-cnx-dynamics,West US,Dataapp Dev/Test,,50
Company1-cnx-d365-glrecon,Logic app,Company1-cnx-dynamics,West US,Dataapp Dev/Test,,50
Company1-cnx-d365-glx,Logic app,Company1-cnx-dynamics,West US,Dataapp Dev/Test,,225
Company1-cnx-d365-odata,Logic app,Company1-cnx-dynamics,West US,Dataapp Dev/Test,,0
Company1-cnx-d365-payments-reset,Logic app,Company1-cnx-dynamics,West US,Dataapp Dev/Test,,15
Company1-cnx-d365-py-reset-linkid,Logic app,Company1-cnx-dynamics,West US,Dataapp Dev/Test,,0
Company1-cnx-dynamics-frank,Logic app,fa-dev-infrastructure,West US,Dataapp Dev/Test,,0
Company1-cnx-dynamics-payments,Logic app,Company1-cnx-dynamics,West US,Dataapp Dev/Test,,0
Company1-cnx-dynamics-payments-frank,Logic app,fa-dev-infrastructure,West US,Dataapp Dev/Test,,0
Company1-cnx-dynamics-status-update,Logic app,fa-dev-infrastructure,West US,Dataapp Dev/Test,,20
Company1-cnx-dynamics-statusupdate,Logic app,Company1-cnx-dynamics,West US,Dataapp Dev/Test,,20
Company1-cnx-dynamics-statusupdate-csv,Logic app,Company1-cnx-dynamics,West US,Dataapp Dev/Test,,20
Company1-cnx-dynamics-statusupdate-frank,Logic app,fa-dev-infrastructure,West US,Dataapp Dev/Test,,20
Company1-cnx-infor-masterdata,Logic app,Company1-cnx-infor,West Central US,Dataapp Dev/Test,,20
Company1-cnx-infor-payments,Logic app,Company1-cnx-infor,West US,Dataapp Dev/Test,,20
Company1-cnx-infor-payments-frank,Logic app,fa-dev-infrastructure,West US,Dataapp Dev/Test,,20
Company1-cnx-infor-wires,Logic app,Company1-cnx-infor,West US,Dataapp Dev/Test,,44
Company1-cnx-logicapp-monitor,Log Analytics workspace,Company1-cnx-monitor-log,West US,Dataapp Dev/Test,,23
Company1-cnx-orclcloud-pt-pystatus,Logic app,Company1-cnx-erptk,West US 2,Dataapp Dev/Test,,23
Company1-cnx-orclebs-pystatus,Logic app,Company1-cnx-erptk,West US 2,Dataapp Dev/Test,,0
Company1-cnx-pt-export,Logic app,Company1-cnx-erptk,West US 2,Dataapp Dev/Test,,0
Company1-cnx-pt-import,Logic app,Company1-cnx-erptk,West US 2,Dataapp Dev/Test,,0
Company1-cnx-pt-pystatus,Logic app,Company1-cnx-erptk,West US 2,Dataapp Dev/Test,,0
Company1-cnx-sap-scf-import,Logic app,Company1-cnx-erp-sap,West US,Dataapp Dev/Test,,0
Company1-cnx-scratch,Logic app,Company1-cnx-infor,West Central US,Dataapp Dev/Test,,0
Company1-cnx-send-to-balance-sheet,Logic app,Company1-cnx-erp-toolkit,West US,Dataapp Dev/Test,,0
Company1-D365-Connector,API Connection,fa-dev-infrastructure,Central US,Dataapp Dev/Test,,0
Company1-D365-Connector,Logic apps custom connector,fa-dev-infrastructure,Central US,Dataapp Dev/Test,,0
Company1-D365-Integrations-Test,Virtual network,Company1-test,West US,Dynamics Dev/Test,,0
Company1-d365-payment-api,Logic app,fa-dev-infrastructure,West US,Dataapp Dev/Test,,0
Company1-data-hub-inbound,API Connection,fa-dev-infrastructure,West US,Dataapp Dev/Test,,33
Company1-data-hub-inbound,Logic apps custom connector,fa-dev-infrastructure,West US,Dataapp Dev/Test,,55
Company1-data-hub-inbound,API Connection,Company1-cnx-dynamics,West US,Dataapp Dev/Test,,0
Company1-data-hub-inbound,API Connection,Company1-cnx-infor,West US,Dataapp Dev/Test,,0
Company1-Dataapp-msgbus,API Connection,fa-dev-infrastructure,West US,Dataapp Dev/Test,,20
Company1-Dataapp-msgbus,Logic apps custom connector,fa-dev-infrastructure,West US,Dataapp Dev/Test,,0
Company1-dev-networksecuritygroup,Network security group,Company1-dev,West US,Dynamics Dev/Test,,0
Company1-devdev,Public IP address,Company1-dev,West US,Dynamics Dev/Test,,0
Company1-erp-import,API Connection,Company1-cnx-dynamics,West US,Dataapp Dev/Test,,111
Company1-erp-import,API Connection,Company1-cnx-erp-sap,West US,Dataapp Dev/Test,,67
Company1-erp-import,Logic apps custom connector,Company1-cnx-erp-toolkit,West US,Dataapp Dev/Test,,23
Company1-erp-import-1,API Connection,Company1-cnx-erp-sap,West US,Dataapp Dev/Test,,35
Company1-gold-d3f9b184,Virtual network,Company1-gold,West US,Dynamics Dev/Test,,66
Company1-gold-networksecuritygroup,Network security group,Company1-gold,West US,Dynamics Dev/Test,,40
Company1-golddemo,Public IP address,Company1-gold,West US,Dynamics Dev/Test,,40
Company1-hackdemo-d365-Cashapp,Logic app,Company1-cnx-dynamics,West US,Dataapp Dev/Test,,40
Company1-Integration-Context-Service,API Connection,Company1-cnx-dynamics,West US,Dataapp Dev/Test,,40
Company1-Integration-Context-Service,API Connection,Company1-cnx-erp-toolkit,West US,Dataapp Dev/Test,,40
Company1-Integration-Context-Service,Logic apps custom connector,Company1-cnx-erp-toolkit,West US,Dataapp Dev/Test,,40
Company1-oracle-ebs-payments,Logic app,Company1-cnx-oracle,West US,Dataapp Dev/Test,,40
Company1-oracle-payment-recevier,Logic App (Standard),Company1-cnx-oracle,East US,Dataapp Dev/Test,,40
Company1-oracle-payment-recevier,Application Insights,Company1-cnx-oracle,East US,Dataapp Dev/Test,,40
Company1-Send-FX-Balance-Sheet,API Connection,Company1-cnx-dynamics,West US,Dataapp Dev/Test,,40
Company1-Send-FX-Balance-Sheet,Logic apps custom connector,Company1-cnx-erp-toolkit,West US,Dataapp Dev/Test,,40
Company1-test-networksecuritygroup,Network security group,Company1-test,West US,Dynamics Dev/Test,,10
Company1-testdev,Public IP address,Company1-test,West US,Dynamics Dev/Test,,49.47
Company1_D365_Integrations,Virtual network,Company1-dev,West US,Dynamics Dev/Test,,49.47
Company1cnxoracle9bde,Storage account,Company1-cnx-oracle,East US,Dataapp Dev/Test,,49.47
Company1Dev-1,Virtual machine,Company1-dev,West US,Dynamics Dev/Test,,49.47
Company1dev-1,SQL virtual machine,Company1-dev,West US,Dynamics Dev/Test,,49.47
Company1Dev-buildDisk,Disk,Company1-dev,West US,Dynamics Dev/Test,,49.47
Company1Dev-dataDisk0,Disk,Company1-dev,West US,Dynamics Dev/Test,,99.95
Company1Dev-dataDisk1,Disk,Company1-dev,West US,Dynamics Dev/Test,,49.47
Company1Dev-dataDisk2,Disk,Company1-dev,West US,Dynamics Dev/Test,,49.47
Company1dev-loadbalancer,Load balancer,Company1-dev,West US,Dynamics Dev/Test,,49.47
Company1Dev-nic-0,Network Interface,Company1-dev,West US,Dynamics Dev/Test,,135.15
Company1Dev-osdisk,Disk,Company1-dev,West US,Dynamics Dev/Test,,138
Company1devbdccae09724c663,Storage account,Company1-dev,West US,Dynamics Dev/Test,,99
Company1ERPConnector,Logic apps custom connector,Company1-cnx-dynamics,West US,Dataapp Dev/Test,,135.15
Company1gold935fe11060a0b9,Storage account,Company1-gold,West US,Dynamics Dev/Test,,55
Company1HubRandD-vnet,Virtual network,Company1hubrandd,West US,Dataapp Dev/Test,,5
Company1hubrandddiag,Storage account,Company1hubrandd,West US,Dataapp Dev/Test,,5
Company1Test-1,Virtual machine,Company1-test,West US,Dynamics Dev/Test,,5
Company1test-1,SQL virtual machine,Company1-test,West US,Dynamics Dev/Test,,5
Company1Test-buildDisk,Disk,Company1-test,West US,Dynamics Dev/Test,,5
Company1Test-dataDisk0,Disk,Company1-test,West US,Dynamics Dev/Test,,5
Company1Test-dataDisk1,Disk,Company1-test,West US,Dynamics Dev/Test,,5
Company1Test-dataDisk2,Disk,Company1-test,West US,Dynamics Dev/Test,,50
Company1test-loadbalancer,Load balancer,Company1-test,West US,Dynamics Dev/Test,,50
Company1Test-nic-0,Network Interface,Company1-test,West US,Dynamics Dev/Test,,50
Company1Test-osdisk,Disk,Company1-test,West US,Dynamics Dev/Test,,50
Company1test4d81a214b88aba,Storage account,Company1-test,West US,Dynamics Dev/Test,,225
kyruatdatalogs,Storage account,sf-data-uat,West US 2,Cashapp Dev/Test,,0
kytest-0b8c7337,Virtual network,kytest,West US,Dynamics Dev/Test,,15
kytest-networksecuritygroup,Network security group,kytest,West US,Dynamics Dev/Test,,0
kytest273798c7b1031135,Storage account,kytest,West US,Dynamics Dev/Test,,0
kytestdev,Public IP address,kytest,West US,Dynamics Dev/Test,,0
label-app-sf-logging-dev,Availability test,fa-Cashapp-dev-tests,West US 2,Cashapp Dev/Test,,0
label-app-uat-sf-logging-uat,Availability test,fa-Cashapp-uat-tests,West US 2,Cashapp Dev/Test,,20
label-fa-Cashapp-hf,Availability test,fa-Cashapp-hf-tests,West US 2,Cashapp Dev/Test,,20
label-fa-Cashapp-qa,Availability test,fa-Cashapp-qa-tests,West US 2,Cashapp Dev/Test,,20
label-info-fa-Cashapp-qa,Availability test,fa-Cashapp-qa-tests,West US 2,Cashapp Dev/Test,,20
label-info-sf-logging-dev,Availability test,fa-Cashapp-dev-tests,West US 2,Cashapp Dev/Test,,20
label-info-uat-sf-logging-uat,Availability test,fa-Cashapp-uat-tests,West US 2,Cashapp Dev/Test,,20
LB-kyr-Cashapp-qa-nt1vm,Load balancer,kyr-Cashapp-qa,West US 2,Cashapp Dev/Test,,20
log-app-sf-logging-dev,Availability test,fa-Cashapp-dev-tests,West US 2,Cashapp Dev/Test,,44
log-app-uat-sf-logging-uat,Availability test,fa-Cashapp-uat-tests,West US 2,Cashapp Dev/Test,,23
log-fa-Cashapp-hf,Availability test,fa-Cashapp-hf-tests,West US 2,Cashapp Dev/Test,,23
log-fa-Cashapp-qa,Availability test,fa-Cashapp-qa-tests,West US 2,Cashapp Dev/Test,,0
log-info-fa-Cashapp-qa,Availability test,fa-Cashapp-qa-tests,West US 2,Cashapp Dev/Test,,0
log-info-sf-logging-dev,Availability test,fa-Cashapp-dev-tests,West US 2,Cashapp Dev/Test,,0
log-info-uat-sf-logging-uat,Availability test,fa-Cashapp-uat-tests,West US 2,Cashapp Dev/Test,,0
LogicAppsManagement(fa-platform-oms-ws),Solution,fa-dev-infrastructure,East US,Dataapp Dev/Test,,0
LogicAppsManagement(Company1-cnx-logicapp-monitor),Solution,Company1-cnx-monitor-log,West US,Dataapp Dev/Test,,0
msgbus api  v2  oas3-usdt-Dataapp-csdev-tests-centralus-appi,Availability test,usdt-Dataapp-csdev-tests-centralus-rg-001,Central US,Dataapp Dev/Test,,0
msgbus-api-swagger-fa-dev-apis,Availability test,fa-dev-api,South Central US,Dataapp Dev/Test,,0
msgbus-api-swagger-fa-qa-apis,Availability test,fa-qa-test,West US 2,Dataapp Dev/Test,,0
NetworkWatcher_australiaeast,Network Watcher,networkwatcherrg,Australia East,Cashapp Dev/Test,,0
NetworkWatcher_australiaeast,Network Watcher,networkwatcherrg,Australia East,Dataapp Dev/Test,,0
NetworkWatcher_australiasoutheast,Network Watcher,networkwatcherrg,Australia Southeast,Cashapp Dev/Test,,33
NetworkWatcher_brazilsouth,Network Watcher,networkwatcherrg,Brazil South,Cashapp Dev/Test,,55
NetworkWatcher_canadacentral,Network Watcher,networkwatcherrg,Canada Central,Cashapp Dev/Test,,0
NetworkWatcher_canadaeast,Network Watcher,networkwatcherrg,Canada East,Cashapp Dev/Test,,0
NetworkWatcher_centralindia,Network Watcher,networkwatcherrg,Central India,Cashapp Dev/Test,,20
NetworkWatcher_centralus,Network Watcher,networkwatcherrg,Central US,DevOps Dev/Test,,0
NetworkWatcher_centralus,Network Watcher,networkwatcherrg,Central US,Cashapp UAT,,0
NetworkWatcher_centralus,Network Watcher,networkwatcherrg,Central US,Cashapp Dev/Test,,0
NetworkWatcher_centralus,Network Watcher,networkwatcherrg,Central US,Dataapp Dev/Test,,111
NetworkWatcher_eastasia,Network Watcher,networkwatcherrg,East Asia,Cashapp Dev/Test,,67
NetworkWatcher_eastus,Network Watcher,networkwatcherrg,East US,Cashapp Dev/Test,,23
NetworkWatcher_eastus,Network Watcher,networkwatcherrg,East US,Dataapp Dev/Test,,35
NetworkWatcher_eastus2,Network Watcher,networkwatcherrg,East US 2,Cashapp Dev/Test,,66
NetworkWatcher_francecentral,Network Watcher,networkwatcherrg,France Central,Cashapp Dev/Test,,40
NetworkWatcher_japaneast,Network Watcher,networkwatcherrg,Japan East,Cashapp Dev/Test,,40
NetworkWatcher_japanwest,Network Watcher,networkwatcherrg,Japan West,Cashapp Dev/Test,,40
NetworkWatcher_koreacentral,Network Watcher,networkwatcherrg,Korea Central,Cashapp Dev/Test,,40
NetworkWatcher_koreasouth,Network Watcher,networkwatcherrg,Korea South,Cashapp Dev/Test,,40
NetworkWatcher_northcentralus,Network Watcher,networkwatcherrg,North Central US,Cashapp Dev/Test,,40
NetworkWatcher_northeurope,Network Watcher,networkwatcherrg,North Europe,Cashapp Dev/Test,,40
NetworkWatcher_southcentralus,Network Watcher,networkwatcherrg,South Central US,Cashapp Dev/Test,,40
NetworkWatcher_southeastasia,Network Watcher,networkwatcherrg,Southeast Asia,Cashapp Dev/Test,,40
NetworkWatcher_southindia,Network Watcher,networkwatcherrg,South India,Cashapp Dev/Test,,40
NetworkWatcher_uksouth,Network Watcher,networkwatcherrg,UK South,Cashapp Dev/Test,,40
NetworkWatcher_ukwest,Network Watcher,networkwatcherrg,UK West,Cashapp Dev/Test,,10
NetworkWatcher_westcentralus,Network Watcher,networkwatcherrg,West Central US,Cashapp Dev/Test,,49.47
NetworkWatcher_westcentralus,Network Watcher,networkwatcherrg,West Central US,Dataapp Dev/Test,,49.47
NetworkWatcher_westeurope,Network Watcher,networkwatcherrg,West Europe,Cashapp Dev/Test,,49.47
NetworkWatcher_westindia,Network Watcher,networkwatcherrg,West India,Cashapp Dev/Test,,49.47
NetworkWatcher_westus,Network Watcher,networkwatcherrg,West US,Cashapp Dev/Test,,49.47
NetworkWatcher_westus,Network Watcher,networkwatcherrg,West US,Dynamics Dev/Test,,49.47
NetworkWatcher_westus,Network Watcher,networkwatcherrg,West US,Dataapp Dev/Test,,99.95
NetworkWatcher_westus2,Network Watcher,networkwatcherrg,West US 2,Cashapp Dev/Test,,49.47
NetworkWatcher_westus2,Network Watcher,networkwatcherrg,West US 2,Dataapp Dev/Test,,49.47
NSG_java11machine,Network security group,devops-images,West US 2,Cashapp Dev/Test,,49.47
office365,API Connection,fa-dev-sample-sb-conn,Central US,Cashapp Dev/Test,,135.15
office365,API Connection,la-platform-orchestrator,West US 2,Cashapp Dev/Test,,138
office365,API Connection,fa-dev-infrastructure,Central US,Dataapp Dev/Test,,99
office365,API Connection,fa-dev-logic,Central US,Dataapp Dev/Test,,135.15
office365,API Connection,fa-qa-logic,Central US,Dataapp Dev/Test,,55
office365,API Connection,fa-uat-logic,Central US,Dataapp Dev/Test,,5
office365,API Connection,la-platform-orchestrator,West US 2,Dataapp Dev/Test,,5
office365,API Connection,usdt-Dataapp-csdev-logic-centralus-rg-001,Central US,Dataapp Dev/Test,,5
office365-1,API Connection,fa-dev-infrastructure,Central US,Dataapp Dev/Test,,5
office365-1,API Connection,fa-qa-infrastructure,Central US,Dataapp Dev/Test,,5
office365-2,API Connection,fa-dev-infrastructure,Central US,Dataapp Dev/Test,,5
office365-3,API Connection,fa-dev-infrastructure,Central US,Dataapp Dev/Test,,5
oidcissuer17ffa6bf,Storage account,usdt-aks-devops-centralus-oidc-issuer,Central US,DevOps Dev/Test,,50
outbound api v2  v2  oas3-usdt-Dataapp-csdev-tests-centralus-appi,Availability test,usdt-Dataapp-csdev-tests-centralus-rg-001,Central US,Dataapp Dev/Test,,50
outbound-api-swagger-fa-dev-apis,Availability test,fa-dev-api,South Central US,Dataapp Dev/Test,,50
outbound-api-swagger-fa-qa-apis,Availability test,fa-qa-test,West US 2,Dataapp Dev/Test,,50
pagerduty,API Connection,devops,West Central US,Cashapp Dev/Test,,225
pagerduty-1,API Connection,devops,West Central US,Cashapp Dev/Test,,0
pbi-import-report,Logic app,pbi-deployment-rg,West US,Dataapp Dev/Test,,15
pbi-instance-auth,Logic app,pbi-deployment-rg,West US,Dataapp Dev/Test,,0
pbi-instance-details,Logic app,pbi-deployment-rg,West US,Dataapp Dev/Test,,0
pbi-pbimaster-auth,Logic app,pbi-deployment-rg,West US,Dataapp Dev/Test,,0
pbi-report-metadata,Logic app,pbi-deployment-rg,West US,Dataapp Dev/Test,,0
pbi-report-parameters,Logic app,pbi-deployment-rg,West US,Dataapp Dev/Test,,20
pbireports,Storage account,pbi-deployment-rg,West Central US,Dataapp Dev/Test,,20
